"LINHA ORIGEM","SENTIDO ORIGEM","LINHA DESTINO","SENTIDO DESTINO","SETOR_ORIGEM","SETOR_DESTINO","TEMPO","VALOR","SEQUECIAL"
"6203","VOLTA","7103","VOLTA","0","0","60","0","3012"
"6203","VOLTA","8801","VOLTA","0","0","60","0","3021"
"6203","IDA","8801","VOLTA","0","0","60","0","3936"
"6203","IDA","8802","VOLTA","0","0","60","0","3023"
"6203","VOLTA","8802","VOLTA","0","0","60","0","3025"
"6404","IDA","P121","VOLTA","0","0","60","0","3713"
"6404","VOLTA","P121","IDA","0","0","60","0","3714"
"6404","IDA","P261","IDA","0","0","60","0","3715"
"6404","IDA","1501","IDA","0","0","60","0","2380"
"6404","IDA","1501","VOLTA","0","0","60","0","3875"
"6404","VOLTA","1501","IDA","0","0","60","0","4682"
"6404","VOLTA","1501","VOLTA","0","0","60","0","4683"
"6404","IDA","1601","IDA","0","0","60","0","3877"
"6404","IDA","1601","VOLTA","0","0","60","0","3878"
"6404","VOLTA","1601","VOLTA","0","0","60","0","4684"
"6404","IDA","1701","VOLTA","0","0","60","0","2388"
"6404","IDA","1701","IDA","0","0","60","0","4685"
"6404","VOLTA","1701","IDA","0","0","60","0","4686"
"6404","IDA","1702","VOLTA","0","0","60","0","2392"
"6404","VOLTA","1702","VOLTA","0","0","60","0","4687"
"6404","IDA","1702","IDA","0","0","60","0","4688"
"6404","VOLTA","1702","IDA","0","0","60","0","4689"
"6404","VOLTA","1702","VOLTA","0","0","60","0","4691"
"6404","IDA","1901","IDA","0","0","60","0","2395"
"6404","IDA","1901","VOLTA","0","0","60","0","2396"
"6404","VOLTA","1901","IDA","0","0","60","0","4695"
"6404","VOLTA","1901","VOLTA","0","0","60","0","4696"
"6404","IDA","2201","IDA","0","0","60","0","3696"
"6404","VOLTA","2201","IDA","0","0","60","0","3697"
"6404","IDA","2202","IDA","0","0","60","0","6178"
"6404","IDA","2202","VOLTA","0","0","60","0","6179"
"6404","VOLTA","2202","IDA","0","0","60","0","6180"
"6404","VOLTA","2202","VOLTA","0","0","60","0","6181"
"6404","IDA","2203","VOLTA","0","0","60","0","3884"
"6404","IDA","2203","IDA","0","0","60","0","4698"
"6404","VOLTA","2203","IDA","0","0","60","0","4700"
"6404","VOLTA","2203","VOLTA","0","0","60","0","4702"
"6404","IDA","2601","IDA","0","0","60","0","4705"
"6404","IDA","2601","VOLTA","0","0","60","0","4713"
"6404","VOLTA","2601","IDA","0","0","60","0","4716"
"6404","VOLTA","2601","VOLTA","0","0","60","0","4722"
"6404","IDA","2603","VOLTA","0","0","60","0","4724"
"6404","VOLTA","2603","IDA","0","0","60","0","4727"
"6404","VOLTA","2603","VOLTA","0","0","60","0","4728"
"6404","IDA","2604","VOLTA","0","0","60","0","4736"
"6404","VOLTA","2604","IDA","0","0","60","0","4737"
"6404","VOLTA","2604","VOLTA","0","0","60","0","4738"
"6404","IDA","3301","VOLTA","0","0","60","0","3892"
"6404","IDA","3301","IDA","0","0","60","0","4739"
"6404","IDA","3302","VOLTA","0","0","60","0","3894"
"6404","IDA","3302","IDA","0","0","60","0","4740"
"6404","VOLTA","3302","IDA","0","0","60","0","4741"
"6404","VOLTA","3302","VOLTA","0","0","60","0","4742"
"6404","IDA","3601","VOLTA","0","0","60","0","3699"
"6404","VOLTA","3601","IDA","0","0","60","0","3700"
"6404","VOLTA","4401","IDA","0","0","60","0","6535"
"6404","VOLTA","4401A","IDA","0","0","60","0","6536"
"6404","VOLTA","4603","IDA","0","0","60","0","5373"
"6404","IDA","4701","VOLTA","0","0","60","0","2423"
"6404","IDA","4701","IDA","0","0","60","0","4743"
"6404","VOLTA","4701","IDA","0","0","60","0","4744"
"6404","VOLTA","4701","VOLTA","0","0","60","0","4745"
"6404","IDA","5101","IDA","0","0","60","0","3898"
"6404","IDA","5101","VOLTA","0","0","60","0","4746"
"6404","VOLTA","5101","IDA","0","0","60","0","4747"
"6404","VOLTA","5101","VOLTA","0","0","60","0","4748"
"6404","IDA","5501","VOLTA","0","0","60","0","3704"
"6404","VOLTA","5501","IDA","0","0","60","0","3705"
"6404","IDA","5601","IDA","0","0","60","0","4749"
"6404","VOLTA","5601","IDA","0","0","60","0","4750"
"6404","IDA","5702","VOLTA","0","0","60","0","2438"
"6404","IDA","5702","IDA","0","0","60","0","4751"
"6404","VOLTA","5702","VOLTA","0","0","60","0","4752"
"6404","IDA","5801","IDA","0","0","60","0","2440"
"6404","IDA","5801","VOLTA","0","0","60","0","2441"
"6404","VOLTA","5801","VOLTA","0","0","60","0","2442"
"6404","VOLTA","5801","IDA","0","0","60","0","3429"
"6404","IDA","5802","VOLTA","0","0","60","0","2444"
"6404","IDA","5802","IDA","0","0","60","0","4753"
"6404","VOLTA","5802","IDA","0","0","60","0","4754"
"6404","IDA","5803","IDA","0","0","60","0","5623"
"6404","VOLTA","5803","VOLTA","0","0","60","0","5633"
"6404","IDA","5901","IDA","0","0","60","0","5282"
"6404","IDA","5901","VOLTA","0","0","60","0","5283"
"6404","VOLTA","5901","IDA","0","0","60","0","5284"
"6404","VOLTA","5901","VOLTA","0","0","60","0","5285"
"6404","IDA","5902","VOLTA","0","0","60","0","2455"
"6404","IDA","5902","IDA","0","0","60","0","3905"
"6404","VOLTA","5902","VOLTA","0","0","60","0","3906"
"6404","VOLTA","5902","IDA","0","0","60","0","4755"
"6404","VOLTA","6202","VOLTA","0","0","60","0","2462"
"6404","IDA","6202","VOLTA","0","0","60","0","3907"
"6404","IDA","6202","IDA","0","0","60","0","4763"
"6404","VOLTA","6202","IDA","0","0","60","0","4764"
"6404","IDA","6203","IDA","0","0","60","0","4765"
"6404","IDA","6604","IDA","0","0","60","0","4766"
"6404","IDA","6604","VOLTA","0","0","60","0","6569"
"6404","VOLTA","6604","IDA","0","0","60","0","6570"
"6404","VOLTA","6604","VOLTA","0","0","60","0","6571"
"6404","IDA","6901","IDA","0","0","60","0","2463"
"6404","VOLTA","6901","VOLTA","0","0","60","0","2466"
"6404","IDA","6901","VOLTA","0","0","60","0","3912"
"6404","VOLTA","6901","IDA","0","0","60","0","3913"
"6404","IDA","7101","IDA","0","0","60","0","2467"
"6404","IDA","7101","VOLTA","0","0","60","0","3914"
"6404","VOLTA","7101","IDA","0","0","60","0","4767"
"6404","VOLTA","7101","VOLTA","0","0","60","0","4768"
"6404","IDA","7103","VOLTA","0","0","60","0","3916"
"6404","IDA","7103","IDA","0","0","60","0","4769"
"6404","VOLTA","7103","IDA","0","0","60","0","4770"
"6404","VOLTA","7103","VOLTA","0","0","60","0","4771"
"6404","IDA","8201","IDA","0","0","60","0","5971"
"6404","IDA","8201","VOLTA","0","0","60","0","5972"
"6404","VOLTA","8201","IDA","0","0","60","0","5973"
"6404","VOLTA","8201","VOLTA","0","0","60","0","5974"
"6404","VOLTA","8401","VOLTA","0","0","60","0","5787"
"6404","IDA","8401","IDA","0","0","60","0","5788"
"6404","IDA","8801","IDA","0","0","60","0","3710"
"6404","VOLTA","8801","VOLTA","0","0","60","0","3711"
"6404","IDA","8802","IDA","0","0","60","0","3491"
"6404","VOLTA","8802","VOLTA","0","0","60","0","3492"
"6404A","IDA","P121","VOLTA","0","0","60","0","3576"
"6404A","VOLTA","P121","IDA","0","0","60","0","3577"
"6404A","IDA","P261","IDA","0","0","60","0","3578"
"6404A","IDA","1501","IDA","0","0","60","0","3400"
"6404A","VOLTA","1501","VOLTA","0","0","60","0","3413"
"6404A","IDA","1501","VOLTA","0","0","60","0","4913"
"6404A","VOLTA","1501","IDA","0","0","60","0","4915"
"6404A","IDA","1601","IDA","0","0","60","0","4917"
"6404A","IDA","1601","VOLTA","0","0","60","0","4920"
"6404A","VOLTA","1601","VOLTA","0","0","60","0","4923"
"6404A","IDA","1701","VOLTA","0","0","60","0","3415"
"6404A","VOLTA","1701","IDA","0","0","60","0","3438"
"6404A","VOLTA","1701","VOLTA","0","0","60","0","4419"
"6404A","IDA","1701","IDA","0","0","60","0","4925"
"6404A","IDA","1702","VOLTA","0","0","60","0","3439"
"6404A","VOLTA","1702","IDA","0","0","60","0","3440"
"6404A","VOLTA","1702","VOLTA","0","0","60","0","4420"
"6404A","IDA","1702","IDA","0","0","60","0","4927"
"6404A","IDA","1901","IDA","0","0","60","0","3419"
"6404A","IDA","1901","VOLTA","0","0","60","0","3420"
"6404A","VOLTA","1901","IDA","0","0","60","0","3422"
"6404A","VOLTA","1901","VOLTA","0","0","60","0","3423"
"6404A","IDA","2201","IDA","0","0","60","0","3424"
"6404A","VOLTA","2201","IDA","0","0","60","0","3425"
"6404A","IDA","2202","VOLTA","0","0","60","0","6182"
"6404A","VOLTA","2202","IDA","0","0","60","0","6183"
"6404A","IDA","2202","IDA","0","0","60","0","6184"
"6404A","VOLTA","2202","VOLTA","0","0","60","0","6185"
"6404A","IDA","2203","IDA","0","0","60","0","3426"
"6404A","VOLTA","2203","IDA","0","0","60","0","3427"
"6404A","IDA","2203","VOLTA","0","0","60","0","4929"
"6404A","VOLTA","2203","VOLTA","0","0","60","0","4931"
"6404A","IDA","2601","VOLTA","0","0","60","0","3445"
"6404A","VOLTA","2601","IDA","0","0","60","0","3446"
"6404A","IDA","2601","IDA","0","0","60","0","4934"
"6404A","VOLTA","2601","VOLTA","0","0","60","0","4936"
"6404A","VOLTA","2603","VOLTA","0","0","60","0","4938"
"6404A","IDA","2604","VOLTA","0","0","60","0","3447"
"6404A","VOLTA","2604","IDA","0","0","60","0","3448"
"6404A","IDA","2604","VOLTA","0","0","60","0","4940"
"6404A","VOLTA","2604","IDA","0","0","60","0","4943"
"6404A","VOLTA","2604","VOLTA","0","0","0","0","4945"
"6404A","IDA","3301","IDA","0","0","60","0","3449"
"6404A","IDA","3301","VOLTA","0","0","60","0","4947"
"6404A","IDA","3302","IDA","0","0","60","0","3451"
"6404A","VOLTA","3302","IDA","0","0","60","0","3452"
"6404A","IDA","3302","VOLTA","0","0","60","0","4949"
"6404A","VOLTA","3302","VOLTA","0","0","60","0","4951"
"6404A","IDA","3601","VOLTA","0","0","60","0","3453"
"6404A","VOLTA","3601","IDA","0","0","60","0","3575"
"6404A","VOLTA","3601","VOLTA","0","0","60","0","5004"
"6404A","IDA","4701","VOLTA","0","0","60","0","3458"
"6404A","VOLTA","4701","IDA","0","0","60","0","3459"
"6404A","IDA","4701","IDA","0","0","60","0","4953"
"6404A","VOLTA","4701","VOLTA","0","0","60","0","4956"
"6404A","VOLTA","5101","IDA","0","0","60","0","3460"
"6404A","IDA","5101","IDA","0","0","60","0","4957"
"6404A","IDA","5101","VOLTA","0","0","60","0","4960"
"6404A","VOLTA","5101","VOLTA","0","0","60","0","4962"
"6404A","IDA","5501","VOLTA","0","0","60","0","3461"
"6404A","VOLTA","5501","IDA","0","0","60","0","3462"
"6404A","VOLTA","5601","IDA","0","0","60","0","3463"
"6404A","IDA","5601","IDA","0","0","60","0","4969"
"6404A","IDA","5702","VOLTA","0","0","60","0","3464"
"6404A","IDA","5702","IDA","0","0","60","0","4965"
"6404A","IDA","5702","IDA","0","0","60","0","4970"
"6404A","VOLTA","5702","VOLTA","0","0","60","0","4973"
"6404A","IDA","5801","IDA","0","0","60","0","3466"
"6404A","IDA","5801","VOLTA","0","0","0","0","3467"
"6404A","VOLTA","5801","IDA","0","0","60","0","3468"
"6404A","VOLTA","5801","VOLTA","0","0","60","0","3469"
"6404A","IDA","5802","VOLTA","0","0","60","0","3470"
"6404A","VOLTA","5802","IDA","0","0","60","0","3471"
"6404A","IDA","5802","IDA","0","0","60","0","4975"
"6404A","IDA","5901","IDA","0","0","60","0","5286"
"6404A","IDA","5901","VOLTA","0","0","60","0","5287"
"6404A","VOLTA","5901","IDA","0","0","60","0","5288"
"6404A","VOLTA","5901","VOLTA","0","0","60","0","5289"
"6404A","IDA","5902","VOLTA","0","0","60","0","3472"
"6404A","VOLTA","5902","IDA","0","0","60","0","3473"
"6404A","IDA","5902","IDA","0","0","60","0","4977"
"6404A","VOLTA","5902","VOLTA","0","0","60","0","4980"
"6404A","IDA","6202","IDA","0","0","60","0","3476"
"6404A","VOLTA","6202","VOLTA","0","0","60","0","3477"
"6404A","IDA","6202","VOLTA","0","0","60","0","4982"
"6404A","VOLTA","6202","IDA","0","0","60","0","4984"
"6404A","IDA","6203","IDA","0","0","60","0","3478"
"6404A","IDA","6604","IDA","0","0","60","0","3479"
"6404A","IDA","6901","IDA","0","0","60","0","3480"
"6404A","VOLTA","6901","VOLTA","0","0","60","0","3481"
"6404A","IDA","6901","VOLTA","0","0","60","0","4986"
"6404A","VOLTA","6901","IDA","0","0","60","0","4989"
"6404A","IDA","7101","IDA","0","0","60","0","3482"
"6404A","VOLTA","7101","VOLTA","0","0","60","0","3483"
"6404A","IDA","7101","VOLTA","0","0","60","0","4991"
"6404A","VOLTA","7101","IDA","0","0","60","0","4993"
"6404A","IDA","7103","IDA","0","0","60","0","3484"
"6404A","VOLTA","7103","VOLTA","0","0","60","0","3485"
"6404A","VOLTA","7103","IDA","0","0","60","0","3962"
"6404A","IDA","7103","VOLTA","0","0","60","0","4995"
"6404A","IDA","8801","IDA","0","0","60","0","3486"
"6404A","VOLTA","8801","VOLTA","0","0","60","0","3487"
"6404A","IDA","8802","IDA","0","0","60","0","3488"
"6404A","VOLTA","8802","VOLTA","0","0","60","0","3489"
"6604","IDA","P121","IDA","0","0","60","0","4918"
"6604","IDA","P121","VOLTA","0","0","60","0","4919"
"6604","VOLTA","P121","IDA","0","0","60","0","4921"
"6604","VOLTA","P121","VOLTA","0","0","60","0","4922"
"6604","IDA","P961","VOLTA","0","0","60","0","4924"
"6604","IDA","1501","IDA","0","0","60","0","2479"
"6604","IDA","1501","VOLTA","0","0","60","0","2480"
"6604","IDA","1601","VOLTA","0","0","60","0","2481"
"6604","IDA","1701","VOLTA","0","0","60","0","2482"
"6604","IDA","1702","VOLTA","0","0","60","0","2483"
"6604","IDA","1901","IDA","0","0","60","0","2484"
"6604","IDA","1901","VOLTA","0","0","60","0","2485"
"6604","VOLTA","2201","IDA","0","0","60","0","4902"
"6604","IDA","2202","VOLTA","0","0","60","0","6573"
"6604","IDA","2203","VOLTA","0","0","60","0","2486"
"6604","IDA","2601","VOLTA","0","0","60","0","6580"
"6604","IDA","2603","VOLTA","0","0","60","0","5675"
"6604","IDA","3301","VOLTA","0","0","60","0","2488"
"6604","IDA","3302","VOLTA","0","0","60","0","2489"
"6604","VOLTA","3601","IDA","0","0","60","0","4904"
"6604","IDA","4401","VOLTA","0","0","60","0","6537"
"6604","IDA","4401A","VOLTA","0","0","60","0","6538"
"6604","IDA","4601","VOLTA","0","0","60","0","2492"
"6604","IDA","4601","IDA","0","0","60","0","5472"
"6604","IDA","4603","VOLTA","0","0","60","0","2494"
"6604","IDA","4701","VOLTA","0","0","60","0","2495"
"6604","IDA","5101","IDA","0","0","60","0","2496"
"6604","IDA","5501","VOLTA","0","0","60","0","4538"
"6604","IDA","5601","VOLTA","0","0","60","0","2497"
"6604","IDA","5702","VOLTA","0","0","60","0","2499"
"6604","IDA","5801","IDA","0","0","60","0","2500"
"6604","IDA","5801","VOLTA","0","0","60","0","2501"
"6604","VOLTA","5801","IDA","0","0","60","0","2502"
"6604","VOLTA","5801","VOLTA","0","0","60","0","2503"
"6604","IDA","5802","VOLTA","0","0","60","0","2504"
"6604","IDA","5803","VOLTA","0","0","60","0","5625"
"6604","IDA","5803","IDA","0","0","60","0","5634"
"6604","IDA","5901","IDA","0","0","60","0","5290"
"6604","IDA","5901","VOLTA","0","0","60","0","5291"
"6604","IDA","5902","IDA","0","0","60","0","2508"
"6604","IDA","5902","VOLTA","0","0","60","0","2509"
"6604","IDA","6201R","VOLTA","0","0","60","0","2510"
"6604","VOLTA","6201R","VOLTA","0","0","60","0","2511"
"6604","IDA","6202","VOLTA","0","0","60","0","2512"
"6604","VOLTA","6202","VOLTA","0","0","60","0","2513"
"6604","IDA","6404","IDA","0","0","60","0","6565"
"6604","IDA","6404","VOLTA","0","0","60","0","6566"
"6604","VOLTA","6404","IDA","0","0","60","0","6567"
"6604","VOLTA","6404","VOLTA","0","0","60","0","6568"
"6604","IDA","6901","IDA","0","0","60","0","2514"
"6604","IDA","6901","VOLTA","0","0","60","0","2515"
"6604","VOLTA","6901","IDA","0","0","60","0","2516"
"6604","VOLTA","6901","VOLTA","0","0","60","0","2517"
"6604","IDA","7101","IDA","0","0","60","0","4906"
"6604","IDA","7101","VOLTA","0","0","60","0","4907"
"6604","IDA","7103","VOLTA","0","0","60","0","4909"
"6604","IDA","8401","VOLTA","0","0","60","0","5789"
"6604","VOLTA","8401","VOLTA","0","0","60","0","5790"
"6604","IDA","8801","VOLTA","0","0","60","0","4910"
"6604","VOLTA","8801","VOLTA","0","0","60","0","4912"
"6604","IDA","8802","VOLTA","0","0","60","0","4914"
"6604","VOLTA","8802","VOLTA","0","0","60","0","4916"
"6901","IDA","P121","IDA","0","0","60","0","4988"
"6901","IDA","P121","VOLTA","0","0","60","0","4990"
"6901","VOLTA","P121","IDA","0","0","60","0","4992"
"6901","VOLTA","P121","VOLTA","0","0","60","0","4994"
"6901","IDA","1501","IDA","0","0","60","0","2093"
"6901","IDA","1501","VOLTA","0","0","60","0","2095"
"6901","VOLTA","1501","IDA","0","0","60","0","2096"
"6901","VOLTA","1501","VOLTA","0","0","60","0","2098"
"6901","IDA","1601","VOLTA","0","0","60","0","2099"
"6901","VOLTA","1701","IDA","0","0","60","0","2101"
"6901","VOLTA","1702","IDA","0","0","60","0","2102"
"6901","IDA","1901","VOLTA","0","0","60","0","2104"
"6901","IDA","2201","IDA","0","0","60","0","4966"
"6901","VOLTA","2201","IDA","0","0","60","0","4967"
"6901","IDA","2202","VOLTA","0","0","60","0","6186"
"6901","VOLTA","2202","IDA","0","0","60","0","6187"
"6901","IDA","2202","IDA","0","0","60","0","6188"
"6901","VOLTA","2202","VOLTA","0","0","60","0","6189"
"6901","IDA","2203","VOLTA","0","0","60","0","2106"
"6901","VOLTA","2203","VOLTA","0","0","60","0","2107"
"6901","VOLTA","2601","IDA","0","0","60","0","2109"
"6901","VOLTA","2603","IDA","0","0","60","0","2113"
"6901","VOLTA","2603","VOLTA","0","0","60","0","2115"
"6901","IDA","2604","IDA","0","0","60","0","2117"
"6901","IDA","2604","VOLTA","0","0","60","0","2118"
"6901","VOLTA","2604","IDA","0","0","60","0","2120"
"6901","VOLTA","2604","VOLTA","0","0","60","0","2121"
"6901","IDA","3301","VOLTA","0","0","60","0","2123"
"6901","VOLTA","3301","VOLTA","0","0","60","0","2124"
"6901","IDA","3302","VOLTA","0","0","60","0","2126"
"6901","VOLTA","3302","VOLTA","0","0","60","0","2128"
"6901","IDA","4401","VOLTA","0","0","60","0","6539"
"6901","VOLTA","4401","VOLTA","0","0","60","0","6540"
"6901","IDA","4401A","VOLTA","0","0","60","0","6541"
"6901","VOLTA","4401A","VOLTA","0","0","60","0","6542"
"6901","VOLTA","4601","VOLTA","0","0","60","0","2133"
"6901","IDA","4603","VOLTA","0","0","60","0","2137"
"6901","VOLTA","4603","VOLTA","0","0","60","0","2139"
"6901","IDA","4701","VOLTA","0","0","60","0","2141"
"6901","VOLTA","4701","VOLTA","0","0","60","0","2143"
"6901","IDA","5101","IDA","0","0","60","0","2144"
"6901","IDA","5101","VOLTA","0","0","60","0","2145"
"6901","VOLTA","5101","IDA","0","0","60","0","2147"
"6901","VOLTA","5101","VOLTA","0","0","60","0","2148"
"6901","IDA","5501","VOLTA","0","0","60","0","4968"
"6901","VOLTA","5501","IDA","0","0","60","0","4971"
"6901","IDA","5601","VOLTA","0","0","60","0","2150"
"6901","VOLTA","5702","VOLTA","0","0","60","0","2153"
"6901","IDA","5702","VOLTA","0","0","60","0","2155"
"6901","VOLTA","5801","VOLTA","0","0","60","0","2156"
"6901","IDA","5802","VOLTA","0","0","60","0","2159"
"6901","VOLTA","5901","VOLTA","0","0","60","0","5292"
"6901","IDA","6201R","VOLTA","0","0","60","0","2165"
"6901","VOLTA","6201R","VOLTA","0","0","60","0","2167"
"6901","IDA","6202","VOLTA","0","0","60","0","2169"
"6901","VOLTA","6202","VOLTA","0","0","60","0","2171"
"6901","VOLTA","6203","VOLTA","0","0","60","0","4972"
"6901","IDA","6404","IDA","0","0","60","0","2172"
"6901","IDA","6404","VOLTA","0","0","60","0","2174"
"6901","VOLTA","6404","IDA","0","0","60","0","2175"
"6901","VOLTA","6404","VOLTA","0","0","60","0","2177"
"6901","IDA","6404","IDA","0","0","60","0","4974"
"6901","IDA","6404A","VOLTA","0","0","60","0","4976"
"6901","VOLTA","6404A","IDA","0","0","60","0","4978"
"6901","VOLTA","6404A","VOLTA","0","0","60","0","4979"
"6901","IDA","6604","IDA","0","0","60","0","2179"
"6901","IDA","6604","VOLTA","0","0","60","0","2181"
"6901","VOLTA","6604","IDA","0","0","60","0","2182"
"6901","VOLTA","6604","VOLTA","0","0","60","0","2184"
"6901","IDA","7101","IDA","0","0","60","0","2186"
"6901","VOLTA","7101","IDA","0","0","60","0","2187"
"6901","IDA","7103","VOLTA","0","0","60","0","2189"
"6901","VOLTA","7103","IDA","0","0","60","0","2190"
"6901","VOLTA","8201","IDA","0","0","60","0","5975"
"6901","IDA","8401","VOLTA","0","0","60","0","5791"
"6901","VOLTA","8401","VOLTA","0","0","60","0","5792"
"6901","IDA","8801","VOLTA","0","0","60","0","4981"
"6901","VOLTA","8801","VOLTA","0","0","60","0","4983"
"6901","IDA","8802","VOLTA","0","0","60","0","4985"
"6901","VOLTA","8802","VOLTA","0","0","60","0","4987"
"7101","IDA","P121","VOLTA","0","0","60","0","4955"
"7101","VOLTA","P121","IDA","0","0","60","0","4958"
"7101","IDA","P461","IDA","0","0","60","0","4959"
"7101","IDA","P461","VOLTA","0","0","60","0","4961"
"7101","VOLTA","P461","IDA","0","0","60","0","4963"
"7101","VOLTA","P461","VOLTA","0","0","60","0","4964"
"7101","IDA","1501","IDA","0","0","60","0","2215"
"7101","IDA","1501","VOLTA","0","0","60","0","4544"
"7101","IDA","1601","VOLTA","0","0","60","0","2217"
"7101","IDA","1701","VOLTA","0","0","60","0","2218"
"7101","VOLTA","1701","IDA","0","0","60","0","4926"
"7101","IDA","1702","VOLTA","0","0","60","0","2221"
"7101","VOLTA","1702","IDA","0","0","60","0","2222"
"7101","IDA","1901","IDA","0","0","60","0","2223"
"7101","IDA","1901","VOLTA","0","0","60","0","2225"
"7101","VOLTA","1901","IDA","0","0","60","0","2227"
"7101","VOLTA","1901","VOLTA","0","0","60","0","2229"
"7101","IDA","2201","IDA","0","0","60","0","4928"
"7101","VOLTA","2201","IDA","0","0","60","0","4930"
"7101","IDA","2201","VOLTA","0","0","60","0","5355"
"7101","IDA","2202","IDA","0","0","60","0","6193"
"7101","IDA","2202","VOLTA","0","0","60","0","6194"
"7101","VOLTA","2202","IDA","0","0","60","0","6195"
"7101","VOLTA","2202","VOLTA","0","0","60","0","6196"
"7101","IDA","2203","VOLTA","0","0","60","0","2231"
"7101","VOLTA","2203","VOLTA","0","0","60","0","2232"
"7101","IDA","2601","IDA","0","0","60","0","2234"
"7101","IDA","2601","VOLTA","0","0","60","0","2235"
"7101","VOLTA","2601","IDA","0","0","60","0","2238"
"7101","VOLTA","2601","VOLTA","0","0","60","0","2239"
"7101","IDA","2603","IDA","0","0","60","0","2532"
"7101","IDA","2603","VOLTA","0","0","60","0","2533"
"7101","VOLTA","2603","IDA","0","0","60","0","2534"
"7101","VOLTA","2603","VOLTA","0","0","60","0","2535"
"7101","IDA","2604","IDA","0","0","60","0","2537"
"7101","IDA","2604","VOLTA","0","0","60","0","2538"
"7101","VOLTA","2604","IDA","0","0","60","0","2539"
"7101","VOLTA","2604","VOLTA","0","0","60","0","2540"
"7101","IDA","3301","VOLTA","0","0","60","0","2541"
"7101","VOLTA","3301","VOLTA","0","0","60","0","2542"
"7101","IDA","3302","VOLTA","0","0","60","0","2543"
"7101","VOLTA","3302","VOLTA","0","0","60","0","2544"
"7101","IDA","3601","IDA","0","0","60","0","4932"
"7101","IDA","3601","VOLTA","0","0","60","0","4933"
"7101","VOLTA","3601","IDA","0","0","60","0","4935"
"7101","VOLTA","3601","VOLTA","0","0","60","0","4937"
"7101","IDA","4401","VOLTA","0","0","60","0","6543"
"7101","VOLTA","4401","VOLTA","0","0","60","0","6544"
"7101","IDA","4401","IDA","0","0","0","0","6545"
"7101","VOLTA","4401","IDA","0","0","60","0","6546"
"7101","IDA","4401A","VOLTA","0","0","60","0","6547"
"7101","VOLTA","4401A","VOLTA","0","0","60","0","6548"
"7101","IDA","4401A","IDA","0","0","60","0","6549"
"7101","VOLTA","4401A","IDA","0","0","60","0","6550"
"7101","IDA","4601","IDA","0","0","60","0","2547"
"7101","IDA","4601","VOLTA","0","0","60","0","2548"
"7101","VOLTA","4601","IDA","0","0","60","0","2549"
"7101","VOLTA","4601","VOLTA","0","0","60","0","2550"
"7101","IDA","4603","VOLTA","0","0","60","0","2553"
"7101","VOLTA","4603","VOLTA","0","0","60","0","2555"
"7101","IDA","4603","IDA","0","0","60","0","5383"
"7101","VOLTA","4603","IDA","0","0","60","0","5674"
"7101","IDA","4701","VOLTA","0","0","60","0","2557"
"7101","VOLTA","4701","VOLTA","0","0","60","0","2558"
"7101","IDA","5101","IDA","0","0","60","0","2560"
"7101","IDA","5101","VOLTA","0","0","60","0","2562"
"7101","VOLTA","5101","IDA","0","0","60","0","2563"
"7101","VOLTA","5101","VOLTA","0","0","60","0","2565"
"7101","IDA","5501","VOLTA","0","0","60","0","4939"
"7101","VOLTA","5501","IDA","0","0","60","0","4941"
"7101","IDA","5601","VOLTA","0","0","60","0","2567"
"7101","VOLTA","5601","VOLTA","0","0","60","0","2568"
"7101","IDA","5702","VOLTA","0","0","60","0","2580"
"7101","VOLTA","5702","VOLTA","0","0","60","0","2582"
"7101","VOLTA","5702","IDA","0","0","60","0","4942"
"7101","IDA","5801","IDA","0","0","60","0","2584"
"7101","IDA","5801","VOLTA","0","0","60","0","2585"
"7101","VOLTA","5801","IDA","0","0","60","0","2586"
"7101","VOLTA","5801","VOLTA","0","0","60","0","2587"
"7101","IDA","5802","IDA","0","0","60","0","2588"
"7101","IDA","5802","VOLTA","0","0","60","0","2589"
"7101","VOLTA","5802","IDA","0","0","60","0","2590"
"7101","VOLTA","5802","VOLTA","0","0","60","0","2591"
"7101","IDA","5803","VOLTA","0","0","60","0","5647"
"7101","IDA","5901","IDA","0","0","60","0","5293"
"7101","IDA","5901","VOLTA","0","0","60","0","5294"
"7101","VOLTA","5901","VOLTA","0","0","60","0","5295"
"7101","IDA","5902","IDA","0","0","60","0","2598"
"7101","IDA","5902","VOLTA","0","0","60","0","2599"
"7101","VOLTA","5902","VOLTA","0","0","60","0","2600"
"7101","VOLTA","6201R","IDA","0","0","60","0","2601"
"7101","IDA","6201R","IDA","0","0","60","0","2602"
"7101","IDA","6201R","VOLTA","0","0","60","0","2603"
"7101","VOLTA","6201R","VOLTA","0","0","60","0","2604"
"7101","IDA","6202","IDA","0","0","60","0","2605"
"7101","IDA","6202","VOLTA","0","0","60","0","2606"
"7101","VOLTA","6202","IDA","0","0","60","0","2607"
"7101","VOLTA","6202","VOLTA","0","0","60","0","2608"
"7101","VOLTA","6203","IDA","0","0","60","0","4554"
"7101","VOLTA","6203","VOLTA","0","0","60","0","4555"
"7101","IDA","6203","IDA","0","0","60","0","4944"
"7101","IDA","6203","VOLTA","0","0","60","0","4946"
"7101","IDA","6404","IDA","0","0","60","0","2609"
"7101","IDA","6404","VOLTA","0","0","60","0","2610"
"7101","VOLTA","6404","IDA","0","0","60","0","2611"
"7101","VOLTA","6404","VOLTA","0","0","60","0","2612"
"7101","IDA","6404A","IDA","0","0","60","0","3949"
